1.298,23.637,145.38,50,1.0
-14.014,8.429,44.864,41,0.0
0.475,17.398,2.94,13,0.0
-6.382,22.943,198.617,44,0.0
-1.708,4.887,76.645,52,1.0
-14.653,12.645,181.691,35,0.0
3.79,33.09,163.529,39,0.0
-13.324,2.012,41.488,58,0.0
7.865,11.068,91.421,45,0.0
0.911,2.491,199.28,49,1.0
1.821,7.972,94.059,12,0.0
-13.503,21.007,36.019,51,0.0
4.14,5.774,23.389,15,0.0
-5.908,14.681,181.118,0,0.0
-6.207,15.418,70.519,57,1.0
-6.077,10.173,194.682,31,0.0
-6.945,12.39,22.613,23,0.0
-3.256,12.152,98.915,22,0.0
-15.141,26.713,37.05,59,0.0
8.596,33.894,65.123,49,1.0
4.985,4.4,187.927,40,0.0
-1.057,1.466,170.049,15,0.0
-10.737,5.854,151.828,11,1.0
-5.648,18.795,63.791,24,0.0
-8.973,14.279,45.601,27,0.0
-2.847,14.799,77.609,42,0.0
-14.334,31.157,93.046,44,0.0
-4.491,30.719,167.607,47,0.0
1.749,3.965,75.825,17,0.0
-1.627,20.026,177.559,45,0.0
6.794,18.58,19.98,24,0.0
-11.974,16.163,31.085,5,1.0
-3.011,6.385,158.397,58,1.0
-11.825,4.848,9.562,47,0.0
2.87,31.049,122.075,55,1.0
-4.635,23.855,196.658,30,0.0
5.193,28.333,16.347,7,1.0
-15.558,21.875,75.187,29,0.0
-5.888,9.154,123.484,56,1.0
-2.506,6.136,118.591,14,0.0
-0.189,23.429,199.792,54,1.0
-2.516,27.47,14.97,2,1.0
-15.789,2.925,153.41,46,0.0
4.878,33.892,116.521,30,0.0
5.719,12.062,47.948,8,1.0
7.66,10.367,64.528,56,1.0
-5.397,25.311,170.497,13,0.0
3.318,26.046,153.232,48,0.0
-12.125,21.834,185.408,6,1.0
-6.098,30.138,165.871,8,1.0
1.705,28.221,140.261,27,0.0
-5.633,7.082,20.4,51,1.0
-2.292,25.837,52.01,24,0.0
5.933,32.14,151.383,29,0.0
-7.459,33.891,187.638,45,0.0
-11.924,18.785,190.206,1,1.0
-1.505,12.572,19.339,58,1.0
6.286,14.859,65.096,56,1.0
7.765,28.315,9.213,36,0.0
-2.748,16.27,130.784,25,0.0
-15.385,21.464,11.739,13,0.0
-13.338,25.853,191.292,8,1.0
-13.663,23.492,11.891,33,0.0
-13.852,30.411,80.678,35,0.0
-9.05,21.797,14.126,34,0.0
-5.332,0.815,18.823,49,1.0
-4.917,0.732,90.938,24,0.0
-2.529,5.946,182.203,19,0.0
-9.998,13.029,156.271,4,1.0
-14.63,21.14,56.443,25,0.0
6.749,7.706,177.158,57,1.0
5.324,19.522,137.753,11,1.0
-3.145,10.813,138.979,24,0.0
-11.46,4.399,103.993,22,0.0
-15.887,31.595,43.84,58,1.0
-1.568,20.972,63.754,24,0.0
7.406,29.434,182.273,49,1.0
-3.521,7.491,148.406,37,0.0
-13.535,21.253,162.276,10,1.0
-7.724,33.233,68.025,15,0.0
8.243,11.178,166.515,0,1.0
2.299,29.388,183.685,0,1.0
-8.565,33.524,123.702,48,0.0
7.458,20.415,77.183,21,0.0
6.435,21.622,150.902,3,1.0
7.018,28.345,105.262,49,1.0
-12.611,18.065,21.921,55,0.0
-3.891,0.602,104.484,10,1.0
-1.653,8.667,25.891,12,0.0
-1.397,17.83,120.638,54,1.0
-7.579,20.61,24.998,51,1.0
-13.438,0.116,72.167,40,0.0
-2.567,16.01,40.222,50,1.0
-12.336,13.588,146.447,54,0.0
3.856,25.559,161.166,27,0.0
-11.504,12.902,56.899,52,1.0
0.462,18.208,174.612,9,1.0
8.63,4.188,88.09,30,0.0
-4.152,19.259,84.603,11,0.0
-8.209,24.175,186.086,15,0.0
0.489,16.562,124.354,15,0.0
-5.536,25.904,168.696,24,0.0
-11.736,21.232,181.616,19,0.0
8.157,18.188,45.222,17,0.0
-13.143,32.45,42.871,38,0.0
1.62,16.848,113.744,1,1.0
-1.564,5.3,105.655,50,1.0
4.724,34.449,51.385,9,1.0
4.624,1.205,164.98,58,1.0
-14.009,20.075,41.91,0,0.0
-0.511,30.449,46.044,54,1.0
-12.902,12.99,79.674,59,0.0
-5.502,34.141,189.421,2,1.0
4.453,24.671,14.587,51,1.0
1.922,30.775,125.702,36,0.0
-13.375,26.509,137.758,34,0.0
-9.245,29.392,127.334,51,1.0
-9.539,25.738,94.319,7,1.0
-13.613,23.189,187.593,50,1.0
-4.893,16.415,33.989,45,0.0
-1.299,13.967,105.034,12,0.0
9.639,4.966,141.101,46,0.0
-2.165,12.06,53.4,4,1.0
-7.398,23.265,103.107,20,0.0
-7.807,1.08,7.775,52,1.0
-10.407,18.656,155.203,15,0.0
4.592,29.765,48.473,38,0.0
-15.177,32.048,85.916,39,0.0
-3.997,11.725,89.473,35,0.0
-1.663,12.87,30.935,52,1.0
-1.512,15.716,27.235,5,1.0
-4.416,25.891,74.569,18,0.0
-12.795,20.827,32.348,14,0.0
-15.017,9.986,180.178,45,0.0
-12.51,27.765,155.245,36,0.0
9.033,15.51,185.399,1,1.0
1.778,30.158,28.684,43,0.0
-3.569,7.301,133.397,41,0.0
2.976,15.233,143.301,1,1.0
-8.745,26.338,104.749,15,0.0
8.995,28.989,56.07,55,1.0
3.558,24.144,184.59,37,0.0
0.722,5.482,185.953,7,1.0
-15.058,17.855,76.847,49,0.0
8.505,3.652,76.635,8,1.0
-13.581,29.626,21.269,48,0.0
-13.194,28.621,133.799,17,0.0
3.403,31.301,172.858,39,0.0
8.647,17.908,148.32,58,1.0
0.613,5.906,139.259,23,0.0
6.403,21.978,108.341,21,0.0
-12.798,0.206,68.859,16,0.0
-5.628,32.53,171.464,24,0.0
-12.855,32.5,182.896,46,0.0
1.152,12.078,26.467,11,1.0
7.512,17.968,31.72,24,0.0
-13.519,25.591,135.803,22,0.0
-3.208,22.261,107.942,53,1.0
-8.64,24.965,7.426,36,0.0
-13.865,5.559,154.478,27,0.0
8.407,8.99,35.492,35,0.0
2.77,7.498,164.778,46,0.0
-5.413,33.259,187.947,18,0.0
-3.196,32.022,164.624,56,1.0
7.88,27.753,146.69,56,1.0
-1.92,21.343,48.133,57,1.0
-2.132,7.1,66.699,10,1.0
-0.802,4.2,22.945,42,0.0
-1.929,7.966,92.276,14,0.0
2.778,7.829,79.94,42,0.0
7.97,6.174,99.132,52,1.0
0.045,32.986,48.772,55,1.0
-15.721,9.597,177.92,55,1.0
5.738,16.37,31.339,7,0.0
1.225,31.187,87.159,15,0.0
6.597,14.134,71.703,3,1.0
2.679,15.642,130.715,25,0.0
-9.373,8.638,26.718,0,1.0
-5.686,30.318,12.506,52,1.0
6.243,29.098,34.382,57,1.0
-0.578,1.77,102.457,54,1.0
-13.472,3.76,103.986,37,0.0
8.138,25.065,185.187,56,1.0
-5.065,33.637,95.983,16,0.0
6.509,25.638,18.724,22,0.0
-8.467,20.898,5.228,22,0.0
-12.064,24.743,117.341,7,1.0
0.248,11.164,43.272,10,1.0
-0.757,31.776,41.342,54,1.0
-6.727,1.601,59.194,13,0.0
-3.3,32.959,137.731,46,0.0
8.545,7.032,83.154,22,0.0
-15.501,16.539,154.173,53,1.0
-14.454,10.998,173.685,59,1.0
8.526,24.824,122.351,41,0.0
7.756,24.145,184.238,31,0.0
-6.971,8.087,94.146,20,0.0
0.546,12.741,147.982,8,1.0
-0.722,30.523,174.608,58,1.0
-8.155,3.278,24.215,7,1.0
-10.79,2.453,151.305,50,1.0
3.42,10.847,19.114,19,0.0
-14.447,31.996,20.481,15,0.0
-2.495,33.957,96.056,22,0.0
-12.934,32.201,150.222,46,0.0
3.181,13.596,171.785,58,0.0
4.379,1.211,65.467,36,0.0
-14.283,22.172,90.664,45,0.0
-7.841,9.339,13.46,55,1.0
8.124,8.508,137.483,16,0.0
8.972,19.85,47.686,11,1.0
-8.175,14.548,0.889,17,0.0
-15.823,2.734,173.853,15,0.0
8.174,19.114,186.336,25,0.0
0.987,33.728,190.741,44,0.0
-14.324,5.693,135.947,47,0.0
1.385,23.162,82.34,42,0.0
-8.363,28.635,161.569,29,0.0
3.614,3.06,33.87,26,0.0
-12.091,28.283,50.408,28,0.0
7.377,25.59,185.966,3,1.0
-15.166,31.95,11.571,2,1.0
-1.039,22.967,176.764,41,0.0
-15.128,17.017,7.544,12,0.0
-10.542,11.799,120.116,39,0.0
-2.434,17.345,34.441,43,0.0
8.901,10.487,69.495,9,1.0
8.918,19.16,120.391,43,0.0
-4.182,33.491,57.677,36,0.0
-11.233,16.024,128.22,3,1.0
0.868,6.602,130.983,1,1.0
-0.372,18.004,153.608,22,0.0
-9.714,26.855,19.258,45,0.0
-11.533,16.993,176.571,56,1.0
-1.52,32.484,15.467,25,0.0
-7.275,16.459,174.334,34,0.0
0.379,34.627,186.772,2,1.0
3.343,32.694,140.235,48,0.0
0.939,18.786,84.931,42,0.0
3.752,33.372,97.799,20,0.0
-11.793,5.857,33.544,25,0.0
-3.596,20.988,66.086,9,1.0
9.211,31.179,133.464,28,0.0
-2.592,16.66,31.53,38,0.0
7.832,28.037,168.094,22,0.0
1.066,7.514,56.871,57,1.0
-3.842,28.243,147.941,22,0.0
-9.967,31.097,32.111,44,0.0
-5.657,9.442,137.608,4,1.0
-6.781,25.8,35.584,23,0.0
5.471,9.884,170.203,49,1.0
6.983,6.149,65.313,17,0.0
-1.272,16.905,74.359,32,0.0
7.678,17.571,43.405,49,0.0
-6.701,21.766,150.012,24,0.0
-2.41,16.485,157.508,13,0.0
-0.829,27.211,138.469,47,0.0
2.156,30.327,3.54,12,0.0
-12.458,32.474,138.638,13,0.0
9.432,26.959,121.275,16,0.0
9.923,4.147,80.793,38,0.0
-0.467,28.775,179.859,36,0.0
3.662,10.162,54.937,25,0.0
-12.539,11.425,161.047,22,0.0
-8.982,8.861,111.261,17,0.0
-3.262,5.651,76.92,13,0.0
-3.611,12.297,166.27,19,0.0
-0.282,34.418,115.394,24,0.0
8.537,15.356,120.095,27,0.0
1.512,19.039,121.929,23,0.0
-12.8,25.156,79.385,42,0.0
0.497,5.518,101.347,20,0.0
1.298,29.699,149.369,25,0.0
-14.819,21.734,48.326,14,0.0
1.358,22.445,103.495,32,0.0
7.722,21.424,130.999,34,0.0
-1.258,23.15,161.089,54,1.0
2.444,2.751,34.273,52,1.0
7.116,34.339,17.953,10,1.0
-0.381,20.081,93.698,32,0.0
-11.064,31.994,143.563,30,0.0
5.869,10.733,160.298,2,1.0
4.644,18.028,102.76,22,0.0
1.582,31.655,155.34,17,0.0
2.459,24.972,67.835,46,0.0
-1.509,26.296,138.471,38,0.0
-15.739,20.882,13.856,4,0.0
-14.787,5.945,116.555,46,0.0
1.787,10.862,153.142,32,0.0
-0.346,5.474,162.928,15,0.0
-0.116,13.489,96.115,46,0.0
-10.394,19.889,56.454,23,0.0
-5.316,0.604,59.965,47,0.0
0.497,2.903,24.441,3,1.0
-9.7,2.809,108.04,55,1.0
-5.748,1.339,153.57,2,1.0
3.309,22.75,185.285,23,0.0
-9.014,26.645,31.508,55,1.0
-1.159,8.099,76.494,45,0.0
-8.985,14.208,79.422,59,1.0
-3.833,0.926,82.864,1,1.0
-15.395,33.812,155.738,31,0.0
1.072,2.329,118.875,26,0.0
-6.489,26.273,72.721,17,0.0
-12.614,13.277,36.633,21,0.0
6.615,5.487,173.025,13,0.0
5.267,7.833,104.049,12,0.0
9.982,14.045,118.804,11,1.0
-10.199,17.205,78.333,56,1.0
6.474,24.532,74.194,35,0.0
-0.613,30.128,107.749,34,0.0
3.782,31.612,69.629,15,0.0
-1.403,8.419,70.004,14,0.0
-10.523,30.979,137.536,27,0.0
7.946,17.794,35.721,34,0.0
6.348,12.638,82.329,13,0.0
3.792,30.575,134.599,57,1.0
0.656,8.298,192.476,10,1.0
-1.914,23.043,190.358,48,0.0
-15.487,16.31,25.745,6,0.0
-0.207,14.162,88.334,51,0.0
0.29,24.844,116.451,57,1.0
-10.743,33.145,56.685,5,1.0
-15.016,2.053,46.443,18,0.0
-11.322,28.119,49.601,40,0.0
-1.676,16.634,53.375,32,0.0
-13.881,8.678,194.161,4,1.0
-9.936,27.961,31.953,13,0.0
-15.256,0.981,120.899,3,0.0
-4.832,23.134,183.751,43,0.0
-8.955,24.217,141.974,35,0.0
-1.464,30.576,197.558,44,0.0
-12.821,7.153,60.571,50,0.0
-4.777,12.229,105.995,47,0.0
-5.093,23.832,160.668,19,0.0
1.381,34.751,126.548,54,1.0
-0.421,28.956,112.191,49,1.0
-9.559,9.168,190.497,56,0.0
-14.774,29.631,74.896,22,0.0
-12.778,3.948,129.019,58,0.0
4.528,24.09,81.93,53,0.0
1.944,1.662,173.466,32,0.0
-14.779,15.346,99.772,4,0.0
-12.244,33.581,129.282,8,1.0
-1.27,32.236,172.998,51,1.0
-10.59,33.52,83.01,27,0.0
-0.612,9.134,16.025,38,0.0
4.959,26.451,5.048,59,1.0
5.45,15.557,113.667,13,0.0
-13.271,7.325,120.488,24,0.0
-0.397,17.63,164.964,49,1.0
-3.446,20.025,188.148,36,0.0
-11.103,23.511,156.469,12,0.0
0.537,20.204,18.21,42,0.0
-4.247,27.093,54.696,26,0.0
8.684,6.342,50.923,57,1.0
4.635,15.919,61.545,27,0.0
-7.821,4.544,111.412,35,0.0
6.706,6.253,67.28,52,1.0
-2.24,14.401,30.636,44,0.0
8.374,13.495,58.306,44,0.0
-1.199,11.221,115.847,48,0.0
-11.35,34.021,68.256,32,0.0
-11.025,9.502,42.02,9,1.0
7.275,8.53,171.449,3,1.0
-3.963,4.273,171.702,47,0.0
7.372,21.58,39.238,51,1.0
6.452,14.663,158.094,17,0.0
6.593,11.988,16.62,37,0.0
-12.039,5.701,107.638,55,0.0
-15.351,2.335,179.303,58,1.0
-3.454,21.74,119.843,7,1.0
4.322,18.291,6.837,14,0.0
-13.063,18.945,76.705,44,0.0
4.063,12.895,93.746,3,1.0
-11.795,25.836,45.452,22,0.0
2.308,5.179,37.766,16,0.0
-3.881,4.425,155.458,39,0.0
-12.452,30.464,175.363,4,1.0
-15.418,21.986,185.017,33,0.0
8.993,20.176,126.341,51,1.0
-0.41,20.978,103.579,21,0.0
7.707,24.434,160.231,31,0.0
-7.492,8.868,177.71,14,0.0
-10.378,9.41,13.986,17,0.0
-0.379,4.856,136.212,15,0.0
4.471,21.288,40.549,38,0.0
-6.772,8.827,116.001,45,0.0
-11.676,13.422,121.179,10,1.0
-13.589,21.187,23.242,13,0.0
-3.585,9.829,112.173,39,0.0
-4.364,27.676,100.635,54,1.0
-14.611,16.464,81.347,25,0.0
-2.552,1.327,173.786,14,0.0
1.364,25.526,120.266,11,1.0
2.727,4.267,64.919,51,1.0
-14.344,14.171,149.148,44,0.0
5.493,18.771,27.149,38,0.0
-6.417,17.342,175.495,8,1.0
-9.581,29.0,4.197,46,0.0
-2.71,33.696,107.252,3,1.0
-15.166,8.776,119.326,45,0.0
3.172,0.076,82.532,13,0.0
0.173,9.042,137.639,39,0.0
-2.009,34.71,113.559,56,1.0
8.878,7.846,22.428,56,1.0
6.74,19.002,46.702,25,0.0
-11.186,7.171,103.19,3,1.0
4.741,21.707,30.717,53,1.0
-15.504,29.465,136.1,35,0.0
6.472,34.557,144.864,9,1.0
-7.477,26.444,65.22,7,1.0
9.705,34.656,23.022,7,1.0
-13.048,28.601,54.269,42,0.0
8.271,27.951,189.347,49,1.0
-0.498,10.776,83.943,19,0.0
3.0,24.938,120.956,38,0.0
-0.965,18.826,6.471,42,0.0
-15.404,30.404,169.29,47,0.0
6.826,34.937,166.784,53,1.0
5.4,22.396,106.985,49,1.0
2.886,15.423,60.561,49,0.0
9.381,3.567,171.023,42,0.0
-10.648,9.237,178.591,12,0.0
-12.818,15.399,104.87,33,0.0
-1.681,18.083,187.991,38,0.0
9.22,0.356,198.206,15,0.0
3.017,11.116,135.974,39,0.0
-13.101,21.378,131.432,1,0.0
8.369,33.189,191.573,20,0.0
-8.821,16.816,192.39,28,0.0
4.791,0.345,163.491,28,0.0
-6.989,21.608,123.497,20,0.0
8.21,25.313,169.145,5,1.0
-12.673,7.052,198.612,21,0.0
-9.022,20.696,67.477,4,1.0
-4.023,19.164,53.973,30,0.0
-7.809,15.447,52.361,47,0.0
-11.306,4.73,31.457,36,0.0
5.495,21.359,138.343,5,1.0
3.781,33.225,144.262,58,1.0
9.647,0.087,124.152,47,0.0
2.887,16.126,68.384,1,1.0
1.958,9.128,127.327,54,1.0
0.049,31.871,48.359,53,1.0
-2.606,8.016,25.039,16,0.0
-13.415,9.347,160.215,56,1.0
1.93,8.583,174.007,52,0.0
4.538,26.308,175.94,51,1.0
0.611,22.427,191.327,48,0.0
-8.71,25.91,13.841,23,0.0
-12.609,14.436,27.213,28,0.0
5.33,5.832,64.86,0,1.0
-1.996,17.512,92.459,36,0.0
0.105,18.085,64.109,45,0.0
9.031,26.939,20.416,37,0.0
-15.725,9.869,158.093,23,0.0
-9.182,22.691,163.151,4,1.0
-12.358,4.519,122.059,10,0.0
8.909,24.29,20.975,5,1.0
-7.871,12.971,20.725,51,1.0
9.5,17.285,28.37,22,0.0
-1.438,29.107,153.279,37,0.0
-9.14,30.147,181.913,26,0.0
2.442,16.633,57.606,27,0.0
-4.755,33.373,140.176,15,0.0
-7.384,5.445,23.483,19,0.0
-1.624,6.821,192.794,44,0.0
9.365,14.584,57.966,49,1.0
-5.54,26.793,162.527,13,0.0
-10.92,27.626,92.484,45,0.0
-9.199,30.439,157.573,36,0.0
4.877,1.915,14.563,32,0.0
1.601,18.758,166.874,27,0.0
-0.65,23.041,17.491,37,0.0
-6.844,25.139,48.198,23,0.0
-3.77,2.757,157.838,20,0.0
5.32,11.602,41.874,53,1.0
-4.785,15.006,111.86,27,0.0
-8.486,7.519,108.632,28,0.0
-13.387,7.509,22.058,34,0.0
3.838,25.245,157.792,22,0.0
-4.34,15.473,95.753,10,1.0
0.026,18.091,162.839,9,1.0
-2.136,23.81,109.929,34,0.0
-10.436,32.253,95.424,0,1.0
-12.705,21.374,29.222,53,0.0
-11.021,19.355,151.942,31,0.0
-15.217,8.993,117.024,54,0.0
-6.681,20.874,31.691,34,0.0
8.955,9.72,185.849,2,1.0
-4.523,10.55,48.817,20,0.0
-12.413,28.086,118.992,31,0.0
-15.826,10.478,109.281,20,0.0
-15.842,32.733,45.695,22,0.0
-11.686,5.375,93.397,34,0.0
-13.61,19.957,30.15,35,0.0
4.855,6.69,23.155,6,1.0
-12.568,29.686,144.436,11,1.0
6.625,24.355,17.722,20,0.0
-7.606,25.526,14.562,36,0.0
-14.183,16.571,86.544,43,0.0
0.704,19.233,136.362,36,0.0
1.527,19.522,183.323,38,0.0
9.484,19.488,141.431,51,1.0
2.543,13.585,21.069,24,0.0
-7.833,30.172,96.442,17,0.0
7.772,30.065,115.446,37,0.0
-7.827,32.021,42.632,12,0.0
-8.547,13.2,25.416,55,1.0
4.114,3.659,148.43,54,1.0
-8.613,28.223,60.647,41,0.0
9.456,21.483,55.81,58,1.0
0.38,23.993,120.218,57,1.0
-0.566,8.185,48.563,12,0.0
6.922,13.885,151.348,57,0.0
-12.446,34.051,180.127,8,1.0
-7.232,11.239,67.168,55,1.0
8.891,20.334,168.544,2,0.0
2.043,11.221,66.453,21,0.0
0.086,9.617,98.934,49,1.0
-3.566,28.429,55.356,38,0.0
5.044,31.531,125.991,31,0.0
-13.472,5.172,151.72,51,1.0
3.792,13.504,76.265,49,1.0
-14.786,33.419,31.219,8,1.0
-5.447,33.021,102.422,45,0.0
3.479,3.285,85.51,35,0.0
-6.523,25.133,65.528,45,0.0
-12.326,24.555,52.276,49,0.0
2.396,11.387,103.793,7,1.0
7.231,1.922,51.409,13,0.0
-5.967,23.852,38.911,40,0.0
-3.76,3.273,79.646,20,0.0
-15.037,14.346,26.538,15,0.0
-10.083,26.786,107.126,50,1.0
-0.759,22.768,133.553,7,1.0
8.153,16.432,150.381,41,0.0
4.943,11.956,142.502,10,1.0
0.426,11.763,193.966,26,0.0
-1.432,31.615,167.637,20,0.0
-7.512,6.894,127.559,4,1.0
-12.277,17.549,73.699,34,0.0
-2.722,30.075,6.024,27,0.0
-8.752,1.505,88.655,37,0.0
3.334,25.652,71.903,23,0.0
5.273,0.052,152.636,1,1.0
-9.235,30.843,7.989,43,0.0
-9.672,4.42,55.106,32,0.0
-11.394,0.765,81.259,33,0.0
4.277,20.681,42.51,59,1.0
8.776,1.826,122.478,19,0.0
2.587,12.058,166.604,27,0.0
9.276,8.926,105.075,7,1.0
0.174,20.816,64.492,41,0.0
-11.792,25.521,155.236,34,0.0
9.01,33.061,177.852,8,1.0
5.52,34.84,39.087,39,0.0
-4.04,27.83,99.836,29,0.0
-15.321,22.429,106.104,51,0.0
-11.21,4.0,79.068,37,0.0
4.344,2.793,132.068,4,1.0
3.051,0.775,150.88,54,1.0
6.178,0.439,182.593,5,1.0
9.414,12.298,99.841,4,1.0
6.895,2.539,181.111,40,0.0
-14.214,27.211,184.149,13,0.0
-15.446,14.853,108.08,38,0.0
-9.144,32.317,13.537,52,1.0
-11.443,14.398,152.257,49,1.0
-10.835,28.829,66.847,16,0.0
-8.097,0.254,24.558,25,0.0
0.418,17.432,174.125,56,1.0
-3.467,9.238,140.983,45,0.0
-7.528,28.187,58.047,41,0.0
-14.151,4.698,69.178,5,0.0
-11.867,25.926,40.771,26,0.0
-7.825,10.817,15.517,21,0.0
-5.928,22.157,199.538,19,0.0
-14.259,4.93,173.301,13,0.0
-5.811,33.172,163.417,8,1.0
5.694,17.592,122.694,1,1.0
-0.235,12.942,174.588,49,1.0
-1.988,22.927,182.181,49,1.0
4.336,29.267,159.179,4,1.0
2.823,20.987,6.901,16,0.0
4.126,28.54,130.229,13,0.0
-8.843,31.106,85.947,50,1.0
4.358,22.978,133.826,14,0.0
5.056,7.831,162.356,40,0.0
-11.305,29.09,116.413,5,1.0
4.677,5.101,47.977,55,0.0
-6.955,12.81,30.045,48,0.0
-7.946,24.411,105.065,27,0.0
-9.325,24.592,37.36,23,0.0
-8.312,17.864,140.486,10,1.0
2.104,4.856,53.197,33,0.0
-3.441,19.982,43.24,47,0.0
-7.975,29.069,139.407,46,0.0
-1.108,5.902,61.553,22,0.0
-14.555,11.362,126.379,10,0.0
-1.677,6.935,154.373,25,0.0
-5.148,14.466,119.856,2,0.0
-14.555,15.731,79.442,52,0.0
7.244,7.954,100.296,35,0.0
-14.049,15.211,59.876,37,0.0
-12.374,27.401,64.753,53,0.0
-2.9,26.169,193.958,6,1.0
5.463,4.373,177.227,43,0.0
5.997,5.165,162.48,57,1.0
-12.133,28.774,17.034,28,0.0
5.934,16.964,129.357,28,0.0
-8.391,0.898,102.485,27,0.0
5.319,25.699,29.009,5,1.0
-1.638,16.896,42.535,56,0.0
-6.517,3.769,180.65,17,0.0
-12.317,22.807,164.014,1,1.0
-11.882,13.017,101.059,58,0.0
-14.67,26.912,161.749,13,0.0
-2.988,13.394,37.509,40,0.0
-13.675,11.325,44.44,19,0.0
-15.97,24.775,104.689,38,0.0
-3.554,16.136,58.392,38,0.0
-8.319,34.289,85.825,46,0.0
8.862,30.214,16.884,37,0.0
2.731,16.01,138.284,13,0.0
0.244,15.673,88.126,6,0.0
1.895,28.349,154.883,45,0.0
-3.031,9.911,111.163,20,0.0
-13.972,30.857,155.812,59,1.0
7.454,14.382,198.862,15,0.0
8.042,12.753,41.162,30,0.0
5.736,28.201,107.451,44,0.0
-6.219,16.111,137.606,27,0.0
-6.402,22.741,124.782,20,0.0
-6.016,15.073,102.729,10,0.0
6.603,6.332,160.167,50,1.0
3.5,30.33,23.667,40,0.0
-2.559,2.684,86.717,28,0.0
-12.751,14.523,34.535,40,0.0
9.085,25.622,145.8,46,0.0
-15.309,6.4,171.439,44,0.0
-3.762,18.029,119.615,8,1.0
-12.844,1.883,117.939,50,0.0
1.209,6.682,90.48,52,1.0
-10.617,16.929,52.453,8,1.0
-9.123,15.684,103.489,59,1.0
0.678,0.359,147.019,8,1.0
-1.721,19.586,146.872,18,0.0
3.728,0.527,102.545,10,1.0
5.193,10.238,98.551,42,0.0
2.83,28.854,19.797,5,1.0
-6.047,28.834,105.737,6,1.0
-1.88,4.898,176.312,57,1.0
